553	1986	4	26	7	35	16	5.5	5.3	2.28	24	76.06	31.59	15.0	299	19	58	153	74	100
554	1986	4	26	14	15	7	5.6	0.0	8.08	24	71.00	36.29	186.9	260	27	129	38	69	72
557	1986	5	15	14	38	11	5.2	0.0	9.44	23	69.11	29.54	15.0	278	27	154	31	79	65
559	1986	5	24	15	31	52	5.1	4.6	3.40	23	68.69	35.99	17.0	301	43	57	163	55	117
565	1986	6	20	17	12	46	6.0	6.1	1.43	25	86.77	30.82	15.0	51	78	-4	142	86	-168
566	1986	6	29	9	55	41	5.0	5.1	2.27	24	96.12	15.45	15.0	242	17	-78	50	74	-94
567	1986	7	6	19	24	26	5.8	6.1	10.03	24	80.15	34.24	15.0	263	74	-15	357	76	-164
569	1986	7	16	22	3	10	5.6	5.1	1.66	24	78.19	30.48	15.0	278	17	37	152	80	104
570	1986	7	17	15	46	35	5.3	5.3	2.88	24	71.13	36.47	97.2	205	46	1	114	89	136
571	1986	7	19	20	12	55	5.1	4.6	4.77	23	86.88	30.88	15.0	51	78	4	320	86	168
573	1986	7	26	20	24	48	5.1	5.1	1.74	24	94.19	23.86	64.9	130	72	15	36	76	162
576	1986	8	6	19	55	15	5.5	5.1	11.75	23	101.20	29.15	15.0	40	41	-162	296	78	-50
580	1986	8	15	20	20	42	4.9	0.0	3.35	23	126.09	48.61	15.0	116	63	-12	212	79	-153
581	1986	8	20	21	23	55	5.4	6.5	4.88	25	91.96	34.58	15.0	253	69	-18	350	73	-158
582	1986	8	26	9	43	4	6.1	5.8	10.44	24	101.72	37.80	15.0	125	37	55	346	60	113
583	1986	9	15	21	42	29	5.8	0.0	2.82	24	70.56	36.52	105.3	105	37	142	228	68	60
585	1986	9	17	12	8	9	5.5	0.0	2.58	24	71.55	37.34	135.6	301	27	4	208	88	117
589	1986	10	13	16	11	37	5.3	0.0	2.15	24	70.96	35.99	126.1	200	31	2	108	89	121
590	1986	10	16	19	54	8	5.2	4.5	4.18	23	66.45	27.24	46.6	1	60	28	255	66	146
591	1986	11	1	5	2	43	5.4	5.0	6.96	23	96.91	25.53	69.8	28	45	132	157	58	56
593	1986	11	4	16	19	18	5.2	5.1	2.44	24	88.81	50.32	15.0	145	59	159	246	72	32
600	1986	12	17	8	31	30	5.0	0.0	2.20	24	71.28	36.34	220.8	205	36	100	13	55	83
603	1987	1	5	22	52	49	5.9	5.8	4.13	24	81.48	41.77	15.0	226	21	47	90	75	104
605	1987	1	7	18	19	9	5.5	5.5	1.44	24	103.86	34.23	15.0	170	65	28	68	65	152
606	1987	1	24	8	9	21	6.0	5.8	1.96	25	79.31	41.26	15.0	268	45	107	65	47	74
608	1987	2	11	17	42	51	5.4	0.0	1.60	25	132.16	43.13	504.2	311	71	-11	44	79	-161
609	1987	2	21	22	19	56	4.7	4.7	2.39	23	110.33	54.40	15.0	176	33	-114	24	60	-75
610	1987	2	23	0	21	21	5.0	4.7	2.76	23	70.14	39.12	33.0	173	55	36	61	61	139
612	1987	2	25	19	56	36	5.7	5.6	5.75	24	91.08	38.30	15.0	127	36	124	267	60	68
613	1987	3	3	9	41	33	5.1	5.0	4.14	23	79.52	41.30	33.0	42	21	96	215	69	88
615	1987	3	19	14	32	19	5.1	4.2	3.65	23	64.48	23.27	35.7	35	45	-138	272	62	-54
619	1987	3	26	11	56	55	5.1	4.5	7.51	23	70.02	42.44	15.0	203	13	72	42	78	94
621	1987	4	2	18	45	41	5.7	0.0	2.64	24	70.78	36.10	113.3	101	17	-52	242	76	-101
626	1987	4	30	5	17	37	5.7	5.6	3.73	24	74.67	39.67	15.0	113	44	86	299	46	94
628	1987	5	5	15	40	48	5.7	0.0	2.31	25	70.55	36.22	207.6	300	16	96	114	74	88
629	1987	5	7	3	5	48	6.1	0.0	1.76	26	139.01	46.67	442.2	51	38	146	169	70	57
630	1987	5	18	1	53	51	5.6	5.9	2.76	25	93.94	24.58	75.3	67	68	-14	163	77	-158
634	1987	6	8	13	30	36	5.1	4.3	6.48	23	75.30	39.64	15.0	298	27	91	117	63	90
639	1987	6	30	1	5	29	4.8	0.0	5.88	23	71.38	36.53	238.2	157	4	84	343	86	90
641	1987	7	7	17	7	28	5.0	4.6	8.98	23	121.59	56.67	16.0	260	27	-91	80	63	-90
644	1987	8	9	21	14	58	5.6	4.8	2.68	24	83.77	29.30	34.0	81	43	-10	178	83	-133
646	1987	8	10	12	12	17	5.4	0.0	11.36	23	105.63	37.57	21.3	336	25	-75	139	66	-97
647	1987	8	24	9	24	40	5.1	0.0	9.76	23	94.53	23.04	126.5	135	42	144	254	67	54
649	1987	9	18	21	58	36	5.3	4.8	1.28	24	89.69	47.24	15.0	154	90	180	244	90	0
650	1987	9	25	23	16	27	5.3	4.9	3.42	23	90.34	29.47	15.0	201	45	-90	21	45	-90
652	1987	10	3	11	0	3	6.0	0.0	1.72	25	71.97	36.59	98.2	253	45	121	32	52	62
662	1987	12	22	0	16	39	5.9	5.1	2.14	24	89.75	41.27	19.0	186	49	128	316	53	54
664	1988	1	3	21	32	25	5.5	0.0	8.27	23	106.86	38.13	15.0	110	57	5	17	86	147
665	1988	1	6	15	31	13	5.1	5.1	9.72	23	75.50	39.01	36.7	248	30	69	92	63	102
666	1988	1	9	3	55	5	5.4	4.9	5.23	23	71.01	38.90	15.0	275	41	148	30	70	53
668	1988	1	25	1	12	22	5.4	5.0	8.86	23	94.87	29.80	33.0	37	69	159	135	71	23
669	1988	2	6	14	50	42	5.8	5.8	6.70	24	91.66	24.05	31.0	239	76	9	147	82	166
671	1988	2	19	23	17	14	5.2	0.0	7.42	23	95.57	18.62	66.0	114	14	-124	329	78	-82
675	1988	3	19	20	19	15	5.3	4.9	4.52	24	68.10	30.41	15.0	142	6	-7	239	89	-96
676	1988	3	26	22	58	41	5.8	0.0	2.20	24	73.60	38.23	128.3	111	47	-155	4	72	-45
685	1988	6	3	18	26	7	4.9	0.0	1.24	24	70.28	35.82	128.0	216	51	30	106	67	137
686	1988	6	17	13	30	45	5.3	5.3	3.72	24	77.51	43.01	15.0	29	12	25	274	85	101
690	1988	6	30	15	25	15	5.0	0.0	10.12	23	91.13	50.27	15.0	152	50	-50	280	54	-127
691	1988	7	3	8	19	18	5.2	0.0	4.45	23	94.36	22.22	86.0	133	18	-104	327	72	-85
694	1988	7	20	6	20	50	5.5	5.1	2.10	24	72.83	36.91	15.0	137	38	-96	324	53	-86
696	1988	7	23	7	38	9	5.5	5.8	8.99	24	91.04	48.88	18.0	331	66	170	65	81	24
697	1988	8	3	5	43	14	5.4	0.0	2.38	24	70.25	35.74	210.7	79	41	52	305	59	118
698	1988	8	6	0	36	24	6.8	7.2	8.90	26	94.89	25.19	100.5	284	45	55	148	54	120
699	1988	8	6	9	3	21	6.0	0.0	2.61	25	70.73	36.17	192.5	28	31	52	250	66	110
705	1988	8	12	18	58	40	5.2	5.0	1.67	24	74.20	39.82	15.0	293	35	83	122	56	95
706	1988	8	13	19	59	50	5.0	0.0	4.56	23	95.24	24.94	126.0	307	35	69	152	58	104
708	1988	8	20	23	9	11	6.4	6.6	2.31	26	86.64	26.52	34.7	230	23	2	137	89	113
709	1988	8	21	13	16	28	5.0	0.0	6.78	23	95.89	24.94	93.8	67	49	28	318	69	136
711	1988	9	3	12	52	47	5.2	0.0	2.35	23	97.38	29.95	15.0	248	35	-106	88	57	-79
716	1988	9	23	4	46	40	5.3	4.8	5.38	23	74.47	39.66	15.0	106	23	64	313	69	101
717	1988	9	25	20	52	14	5.5	5.0	1.99	24	71.64	37.51	44.5	134	75	-179	43	89	-15
718	1988	9	25	21	28	4	5.5	0.0	8.62	24	70.46	36.29	221.2	295	20	94	111	71	89
719	1988	9	26	7	17	0	5.6	0.0	1.53	24	71.45	36.03	114.9	214	29	134	346	70	69
723	1988	10	23	11	43	9	5.2	0.0	5.18	23	94.67	20.74	45.6	168	27	-58	313	68	-105
724	1988	10	26	2	15	12	5.0	0.0	10.41	23	70.37	35.76	215.2	75	60	156	178	69	32
726	1988	10	29	9	10	52	5.4	4.8	7.54	23	85.73	27.39	18.0	309	30	109	106	62	79
728	1988	11	5	2	14	30	5.9	6.3	2.56	25	91.70	34.17	15.0	158	67	171	251	81	24
729	1988	11	6	13	3	17	6.1	7.3	3.66	26	99.68	23.00	15.0	333	78	174	64	84	12
730	1988	11	7	2	39	56	4.9	0.0	8.40	23	99.42	23.38	15.0	122	55	40	6	58	137
732	1988	11	15	10	28	16	5.1	4.8	10.25	23	99.23	22.80	15.0	333	70	180	63	90	20
734	1988	11	25	22	29	41	5.1	5.5	2.57	24	91.77	34.29	15.0	262	60	7	169	84	150
735	1988	11	27	4	17	55	5.0	5.2	1.93	24	100.17	22.70	15.0	71	61	14	334	78	151
736	1988	11	30	8	13	29	5.6	6.0	1.49	25	99.54	22.15	15.0	167	75	-177	76	87	-15
741	1988	12	14	11	45	59	5.3	5.0	11.87	23	71.56	39.72	15.0	3	51	127	133	52	54
742	1988	12	15	6	40	52	5.3	0.0	6.98	23	95.73	46.81	24.0	171	84	179	261	89	6
747	1989	1	18	18	22	47	5.0	0.0	7.69	23	100.13	29.88	15.0	120	50	-20	223	75	-138
752	1989	2	3	17	50	1	5.4	5.2	1.54	24	90.13	29.74	15.0	221	77	-9	313	82	-166
753	1989	2	12	7	55	47	5.0	4.4	9.53	23	96.83	26.18	33.0	295	60	24	193	69	148
756	1989	3	1	3	25	7	5.1	5.4	5.10	24	98.30	21.61	58.1	73	79	9	341	82	169
762	1989	4	3	19	39	35	5.1	0.0	2.73	24	94.81	25.15	85.3	71	81	-8	163	82	-171
764	1989	4	9	2	31	36	5.2	4.6	6.42	23	89.94	28.74	15.0	330	43	-119	187	53	-65
765	1989	4	13	7	25	36	5.2	5.0	1.70	24	91.71	24.25	33.0	291	6	20	181	88	96
766	1989	4	15	20	34	11	6.2	6.2	5.33	25	99.37	29.92	15.0	273	29	-73	74	62	-99
768	1989	4	20	22	59	54	6.0	6.5	3.09	25	121.23	57.03	48.3	6	56	170	101	82	35
769	1989	4	25	2	13	24	6.1	6.1	1.80	25	99.41	29.90	15.0	245	40	-114	96	54	-71
770	1989	4	29	6	25	38	5.3	5.2	1.53	24	121.80	57.13	45.9	182	73	-177	91	87	-17
771	1989	5	3	5	53	0	6.0	6.1	2.23	25	99.69	30.00	15.0	240	44	-117	95	52	-66
772	1989	5	3	15	41	31	5.9	5.9	5.60	24	99.43	29.83	15.0	271	45	-90	91	45	-90
773	1989	5	7	0	38	18	5.3	5.6	3.32	24	99.65	23.46	15.0	335	76	169	68	79	15
775	1989	5	13	3	35	2	5.7	5.6	3.59	24	105.93	50.32	15.0	206	70	-174	114	84	-20
776	1989	5	13	23	19	42	4.9	5.1	10.07	23	91.65	35.69	15.0	248	66	2	157	88	156
778	1989	5	17	5	4	35	5.6	5.8	9.98	24	122.03	57.07	29.0	18	48	-163	277	77	-43
779	1989	6	12	0	4	10	6.0	5.1	5.80	24	89.88	22.13	15.0	354	67	164	90	75	24
780	1989	6	16	20	12	31	5.1	5.5	2.85	24	102.61	20.61	15.0	25	65	-9	119	82	-154
784	1989	7	15	0	9	16	5.4	0.0	2.54	24	93.94	22.91	139.4	111	44	159	217	75	48
785	1989	7	21	3	9	16	5.5	5.3	3.27	24	99.54	29.79	15.0	59	38	-127	283	60	-64
786	1989	7	24	3	27	49	5.8	0.0	10.13	24	71.28	35.78	105.0	238	36	124	18	61	68
794	1989	9	22	2	25	53	6.0	6.1	1.75	25	102.83	30.87	15.0	352	18	61	202	74	99
796	1989	9	24	10	55	21	5.3	0.0	11.97	23	94.75	20.22	144.0	83	59	145	192	61	36
798	1989	9	28	21	52	17	5.4	5.6	6.17	24	99.06	20.32	15.0	76	72	-1	167	89	-162
799	1989	9	30	18	19	23	5.3	5.5	5.26	24	99.23	20.26	15.0	85	78	-168	352	78	-13
802	1989	10	18	14	57	22	5.2	5.4	1.42	24	113.61	39.83	15.0	204	76	-176	113	86	-14
803	1989	10	18	17	1	35	5.2	5.7	3.34	24	113.49	39.77	15.0	200	75	-175	109	85	-15
804	1989	10	18	18	20	47	5.4	5.3	14.49	23	113.84	39.63	15.0	92	44	-39	212	64	-127
805	1989	10	25	20	28	59	5.4	5.5	1.62	24	118.65	57.81	15.0	68	40	-78	233	51	-100
808	1989	11	25	16	13	49	4.7	0.0	2.42	24	114.57	23.72	15.0	8	10	-63	162	81	-95
809	1989	12	2	19	44	26	5.2	4.5	1.14	24	93.89	21.62	44.6	196	42	-50	328	59	-120
810	1989	12	8	0	4	25	5.6	4.4	1.66	24	93.78	21.54	15.0	213	38	-31	328	71	-124
812	1990	1	9	18	51	28	6.1	0.0	3.05	25	94.95	24.42	129.6	140	32	139	267	69	64
814	1990	1	14	3	3	19	6.1	6.1	1.11	25	92.10	37.60	15.0	72	45	41	310	63	127
817	1990	2	5	5	16	45	6.1	0.0	2.85	25	70.84	36.56	113.5	121	48	142	239	63	49
823	1990	3	4	19	46	22	5.7	6.1	1.35	25	66.16	28.66	28.0	278	78	-176	187	86	-12
824	1990	3	5	20	47	3	5.8	6.0	1.96	25	72.85	37.04	17.5	192	36	-46	322	65	-117
825	1990	3	6	18	7	6	5.0	4.8	1.46	24	72.84	37.18	33.0	195	33	-41	321	69	-116
826	1990	3	6	21	39	51	5.2	4.8	6.42	23	73.08	37.20	17.4	347	45	-100	182	45	-80
827	1990	3	8	18	57	1	4.9	5.2	7.68	23	96.61	25.11	56.5	32	73	173	124	84	18
831	1990	3	29	16	19	15	5.4	5.2	1.28	24	73.09	39.04	22.0	276	56	178	6	89	34
833	1990	4	2	19	6	16	4.9	0.0	5.66	23	68.36	33.06	15.0	348	54	-16	87	77	-142
836	1990	4	17	1	59	28	5.9	6.1	11.76	24	74.78	39.29	15.0	118	68	156	218	68	24
837	1990	4	19	22	41	31	5.3	5.1	1.15	24	69.52	34.16	33.0	96	64	-174	3	85	-26
838	1990	4	21	22	56	55	5.2	0.0	2.18	24	138.35	47.35	520.3	46	68	160	144	72	23
839	1990	4	26	9	37	14	5.8	0.0	2.94	25	100.27	36.01	15.0	90	40	19	346	78	128
840	1990	4	26	9	37	18	6.6	6.9	5.61	25	100.57	36.25	15.0	101	46	41	340	62	128
841	1990	4	27	5	29	28	5.2	5.3	2.27	24	66.46	28.70	15.0	358	57	8	264	84	147
842	1990	5	7	5	17	37	5.3	5.0	9.57	23	100.74	35.30	15.0	156	37	122	299	59	68
843	1990	5	11	13	10	20	5.7	0.0	2.64	25	130.42	41.49	586.0	64	33	149	180	74	61
844	1990	5	15	14	25	20	6.0	0.0	12.17	24	70.09	35.44	113.1	216	36	48	84	64	116
845	1990	5	15	22	29	59	5.6	5.2	11.21	23	100.26	36.65	15.0	271	17	47	136	78	102
847	1990	5	17	13	21	7	5.4	0.0	4.65	24	74.58	38.12	115.7	297	65	179	28	89	25
851	1990	6	2	0	32	35	5.6	4.6	7.98	23	93.28	32.20	15.0	43	44	-44	168	61	-125
853	1990	6	14	12	47	28	6.2	6.8	9.73	25	85.19	47.88	36.0	28	58	16	289	76	147
855	1990	6	17	4	51	46	5.8	6.2	1.80	25	65.25	26.75	15.0	210	63	15	114	77	153
856	1990	6	17	17	17	42	5.3	5.1	2.52	24	65.62	27.34	15.0	115	56	173	209	85	34
860	1990	7	5	1	9	28	4.8	5.1	12.10	23	68.93	37.45	15.0	190	36	-5	284	87	-126
861	1990	7	13	14	20	43	5.6	0.0	3.80	25	70.61	36.68	217.1	283	17	93	100	73	89
874	1990	7	26	6	53	59	5.8	5.8	7.61	24	65.81	27.44	15.0	209	63	2	118	88	153
875	1990	8	3	9	15	4	6.1	6.1	1.98	25	85.28	48.25	32.0	113	53	173	208	84	37
880	1990	8	14	0	50	38	5.2	4.9	1.89	24	65.80	26.93	15.0	287	71	-170	194	80	-19
883	1990	9	3	2	40	59	4.8	0.0	9.16	23	70.45	36.38	208.2	298	12	103	104	78	87
884	1990	9	8	19	33	19	5.6	5.0	2.13	24	66.23	27.55	15.0	197	75	12	104	78	165
893	1990	10	20	8	7	30	5.5	5.8	4.74	24	103.54	37.06	15.0	98	85	-3	188	87	-175
894	1990	10	24	23	38	15	5.4	4.7	6.91	23	83.99	43.79	15.0	106	48	141	224	62	49
895	1990	10	25	4	53	46	6.1	4.8	6.58	24	70.74	35.19	135.7	260	34	113	53	59	75
896	1990	10	26	18	17	35	5.1	4.9	7.91	23	110.62	56.26	15.0	215	56	-149	106	65	-38
897	1990	11	3	16	39	55	5.5	5.0	1.48	24	71.01	39.15	15.0	215	33	67	61	60	104
900	1990	11	12	11	19	50	5.0	0.0	6.09	23	71.17	35.92	227.4	223	23	103	29	68	85
901	1990	11	12	12	28	49	5.9	6.3	3.29	25	78.24	43.18	15.0	211	65	23	111	70	154
902	1990	11	13	2	35	9	6.2	5.6	8.33	24	138.42	46.02	15.0	196	45	83	26	46	96
903	1990	11	14	18	45	3	5.3	5.1	2.51	24	65.84	27.45	28.7	97	59	151	203	66	35
904	1990	12	1	18	9	28	5.0	4.6	8.28	23	73.41	40.62	32.0	218	43	37	100	66	127
914	1990	12	20	7	3	2	5.5	5.0	2.91	24	70.48	38.03	76.9	1	83	-2	91	88	-173
917	1991	1	5	14	57	11	6.3	7.1	3.11	26	96.18	23.61	20.9	2	68	166	97	77	23
919	1991	1	31	23	3	34	6.4	0.0	2.20	26	70.23	36.01	126.1	247	17	68	90	74	97
920	1991	2	23	12	33	23	5.0	0.0	1.94	24	70.48	35.90	146.3	8	12	30	249	84	101
921	1991	2	25	14	30	29	5.5	6.1	1.32	25	79.20	40.34	15.0	242	40	85	68	50	94
923	1991	3	23	0	36	45	5.3	0.0	8.12	23	70.43	35.86	209.2	265	21	38	139	77	107
924	1991	3	25	18	2	41	5.1	5.3	1.62	24	113.34	40.10	15.0	106	82	7	15	83	172
928	1991	4	1	3	53	4	5.4	6.1	10.48	24	95.53	15.89	58.7	13	87	-180	283	90	-3
930	1991	4	15	10	48	59	5.3	0.0	1.26	24	71.54	36.12	127.8	39	44	33	284	68	129
931	1991	4	16	9	56	6	5.1	0.0	7.70	23	71.18	36.03	151.4	300	32	138	68	69	65
932	1991	4	18	9	18	30	5.4	5.1	1.97	24	67.68	37.28	15.0	153	20	56	8	73	102
934	1991	4	26	22	24	4	5.4	4.9	7.88	23	70.35	38.87	33.0	193	43	46	66	60	123
935	1991	4	27	9	51	12	5.1	0.0	5.06	23	69.94	35.93	221.9	112	37	111	267	56	75
937	1991	5	11	2	15	24	5.1	0.0	1.43	24	93.25	23.42	73.6	159	77	171	251	81	13
939	1991	6	12	3	5	21	5.2	5.2	6.63	23	95.85	14.96	15.0	99	80	-7	191	84	-170
944	1991	7	14	9	9	13	6.4	0.0	1.09	26	70.74	36.12	228.3	287	42	118	72	54	68
948	1991	8	19	6	5	53	5.7	5.2	9.00	23	85.41	46.03	54.8	68	36	51	293	63	114
949	1991	8	20	8	46	40	5.3	0.0	9.51	23	72.08	37.46	141.7	45	2	93	222	88	90
953	1991	9	12	0	33	32	5.1	4.9	6.42	23	110.70	54.68	32.6	235	25	-65	28	67	-101
955	1991	10	19	21	23	15	6.5	7.1	1.77	26	78.24	30.22	15.0	317	14	115	112	78	84
958	1991	11	8	15	13	43	5.6	5.0	1.37	24	70.70	26.47	22.0	56	43	46	289	61	123
960	1991	12	4	3	27	24	5.2	0.0	2.00	24	93.83	24.19	70.0	245	68	11	151	79	157
962	1991	12	20	2	6	5	5.5	4.9	11.95	23	93.08	24.47	100.8	258	54	30	150	66	140
963	1991	12	27	9	9	36	5.7	6.4	3.75	25	98.14	51.12	15.0	246	80	-8	338	82	-170
964	1992	1	4	3	35	21	5.1	5.0	1.56	24	69.94	31.66	29.0	180	18	71	20	73	96
966	1992	1	12	0	12	26	5.6	0.0	6.34	23	97.88	39.71	15.0	169	90	-180	259	90	0
968	1992	1	20	8	58	20	5.2	5.2	2.03	24	65.93	27.37	15.0	99	72	170	192	80	18
970	1992	1	21	22	7	58	5.5	5.3	1.49	24	67.49	26.90	15.0	15	44	75	216	48	104
971	1992	1	24	5	4	50	5.4	0.0	1.69	24	74.45	35.13	103.4	268	86	0	358	90	-176
973	1992	1	30	5	22	1	5.6	5.8	6.71	24	62.88	24.25	15.0	298	10	126	82	82	84
975	1992	2	5	23	10	50	5.1	5.4	1.98	24	66.92	31.42	15.0	299	87	-177	209	87	-3
978	1992	2	14	8	18	25	5.3	5.3	1.28	24	108.87	53.88	20.0	249	33	-65	40	60	-105
983	1992	3	25	22	32	34	5.4	0.0	6.53	23	95.20	24.18	119.7	272	30	43	143	70	113
984	1992	3	27	0	5	20	5.4	0.0	2.76	24	94.52	21.12	86.2	159	12	-85	334	78	-91
985	1992	3	28	10	17	42	5.0	4.3	3.00	23	67.36	26.75	15.0	3	33	91	182	57	89
986	1992	4	5	7	47	47	5.6	5.4	4.14	24	80.75	36.17	17.0	62	52	-11	159	81	-141
988	1992	4	15	1	32	9	5.6	0.0	4.09	24	94.57	23.96	142.5	281	45	56	145	54	120
991	1992	4	23	14	18	37	5.8	6.1	1.58	25	98.97	22.54	15.0	354	77	-168	262	79	-13
992	1992	4	23	15	32	52	5.9	6.3	1.93	25	98.85	22.40	15.0	345	68	-173	252	84	-22
993	1992	4	24	7	7	25	5.9	6.0	12.78	24	65.97	27.47	15.0	102	60	156	205	69	32
994	1992	5	10	4	4	32	5.6	5.7	5.78	24	72.59	37.29	15.0	186	45	-55	321	55	-120
996	1992	5	20	12	20	35	6.0	6.0	1.43	25	71.27	32.95	15.0	237	5	79	68	85	91
1003	1992	6	15	2	48	56	5.7	6.3	3.14	25	96.03	23.95	22.9	8	69	-173	275	83	-21
1004	1992	6	27	13	21	21	5.0	4.7	4.14	23	81.12	35.18	33.0	12	30	-90	192	60	-90
1006	1992	7	8	10	9	48	5.4	4.8	8.00	23	93.51	21.07	79.0	191	33	-75	353	58	-100
1007	1992	7	9	21	34	1	5.4	4.6	11.05	23	90.20	20.96	30.0	79	59	13	342	79	148
1008	1992	7	30	8	24	49	6.0	5.8	1.79	25	90.30	29.46	15.0	10	42	-94	196	49	-86
1012	1992	8	10	13	42	34	5.3	0.0	6.96	23	69.52	35.28	132.2	147	44	90	327	46	90
1013	1992	8	11	9	34	17	5.4	0.0	1.20	24	135.70	42.89	371.6	123	16	-159	12	84	-75
1015	1992	8	19	2	4	36	6.8	7.4	7.68	26	73.32	42.19	17.0	250	31	74	88	60	99
1016	1992	8	28	0	50	54	5.7	5.5	2.58	24	66.69	28.43	15.0	118	67	179	208	89	23
1018	1992	8	31	7	25	54	5.1	4.9	1.32	24	106.92	43.93	23.4	359	57	175	92	86	33
1021	1992	9	14	13	16	28	5.1	5.3	1.81	24	117.94	21.27	34.6	206	84	176	297	86	6
1025	1992	10	28	7	2	8	5.7	5.2	1.50	24	96.29	18.88	48.9	68	65	7	335	84	155
1027	1992	11	6	7	21	56	5.1	4.1	3.49	23	72.58	41.20	18.7	322	25	111	120	67	81
1028	1992	11	12	20	41	4	5.6	0.0	3.18	24	70.78	36.57	187.8	269	23	144	33	77	71
1029	1992	11	17	2	38	50	5.2	5.7	5.17	23	67.18	33.15	33.0	181	33	-114	29	60	-75
1032	1992	11	22	11	42	46	5.3	0.0	7.61	23	94.51	20.43	71.4	187	29	-43	317	71	-112
1033	1992	11	23	23	11	9	5.6	0.0	3.11	24	72.38	38.70	43.6	211	33	-49	345	65	-113
1035	1992	12	4	11	36	36	5.8	0.0	5.05	24	71.86	37.35	131.2	219	17	-107	56	74	-85
1037	1992	12	17	17	43	12	5.3	4.7	6.59	23	68.52	37.30	28.8	172	45	114	320	49	68
1038	1992	12	22	16	42	34	5.0	4.8	8.15	23	88.03	34.67	15.0	152	41	-139	29	65	-57
1039	1992	12	24	5	9	47	5.2	5.0	1.32	24	72.23	42.45	26.1	79	35	57	297	61	110
1040	1992	12	26	11	44	50	5.1	0.0	14.05	23	70.78	36.22	93.8	63	37	132	195	63	64
1041	1992	12	28	8	45	41	5.2	4.8	6.30	23	67.42	26.59	33.0	173	33	32	56	73	119
1042	1993	1	18	12	42	7	5.7	5.7	8.80	24	90.28	30.34	15.0	25	48	-57	161	51	-121
1045	1993	1	26	20	32	6	5.3	5.6	3.07	24	100.88	22.86	24.4	50	82	-5	141	85	-172
1049	1993	3	20	14	52	1	5.9	6.0	2.47	25	87.64	28.87	15.0	161	46	-121	22	52	-62
1050	1993	3	20	21	26	41	5.1	4.5	6.00	23	87.35	29.03	26.6	160	16	-106	357	75	-86
1051	1993	3	25	12	28	3	5.3	0.0	5.86	23	71.07	35.72	97.1	250	41	134	18	62	59
1054	1993	4	1	16	30	11	5.3	0.0	5.68	23	94.00	23.55	107.0	99	44	-169	1	83	-46
1056	1993	4	8	3	49	31	5.1	4.6	7.34	23	78.15	35.81	15.0	269	73	-14	4	77	-163
1061	1993	6	15	23	12	26	4.9	0.0	4.16	23	77.53	35.19	15.0	95	74	-13	188	78	-163
1067	1993	7	17	9	46	34	5.4	4.7	1.36	24	99.82	27.42	15.0	140	33	-55	280	64	-110
1068	1993	7	23	11	50	7	5.3	0.0	3.80	24	70.81	36.51	278.6	354	48	-154	246	71	-45
1072	1993	8	9	11	38	31	5.8	0.0	3.38	25	70.59	36.35	209.6	290	17	89	111	73	90
1073	1993	8	9	12	42	49	6.3	0.0	3.58	26	70.47	36.48	213.7	271	24	73	109	67	98
1074	1993	8	14	14	30	4	4.9	4.7	7.54	23	101.80	25.63	33.0	209	76	15	115	76	165
1078	1993	9	4	11	38	39	5.9	0.0	9.86	24	70.51	36.16	189.7	268	24	121	54	70	77
1080	1993	9	18	5	2	27	6.1	0.0	1.68	25	71.80	36.48	117.6	233	48	144	349	64	48
1082	1993	9	29	22	25	48	6.3	6.3	2.21	25	76.55	18.11	15.0	134	47	112	284	47	68
1083	1993	10	2	8	42	32	6.2	6.3	1.64	25	88.82	38.16	15.0	326	42	146	82	68	53
1088	1993	11	16	15	52	49	5.4	5.6	3.15	24	66.88	30.54	33.0	114	77	-179	24	89	-13
1089	1993	11	30	20	37	12	5.2	5.6	2.80	24	76.50	39.73	19.0	219	74	4	128	87	164
1091	1993	12	8	1	42	19	4.9	4.6	5.52	23	73.72	17.41	15.0	44	45	-49	173	58	-123
1097	1993	12	30	14	24	5	5.8	0.0	1.87	24	78.76	44.95	21.0	290	55	145	41	62	40
1098	1994	1	2	4	12	11	5.0	0.0	5.73	23	71.46	37.30	106.1	257	31	-60	43	63	-107
1099	1994	1	3	5	52	28	5.9	5.5	4.27	24	100.51	35.71	15.0	156	35	123	299	61	69
1100	1994	1	11	0	51	59	5.9	5.9	1.60	25	97.40	24.80	15.0	106	25	-85	281	65	-92
1101	1994	1	12	10	22	51	5.3	5.2	2.11	24	76.53	39.15	32.0	298	60	151	44	65	34
1112	1994	3	5	4	3	53	5.1	4.6	5.40	23	68.33	36.61	33.0	148	28	97	320	62	86
1115	1994	4	6	7	3	27	5.6	5.6	7.15	24	97.05	25.62	15.0	96	57	26	352	68	144
1118	1994	4	26	18	59	27	5.2	5.4	1.48	24	117.73	56.84	17.0	60	22	-68	216	70	-99
1121	1994	5	1	12	0	37	5.9	6.3	1.65	25	66.85	37.10	24.0	105	47	120	245	51	62
1122	1994	5	1	21	17	20	5.1	4.8	6.81	23	71.63	39.12	33.0	1	24	60	214	69	103
1123	1994	5	9	9	14	10	4.8	4.7	3.91	23	79.02	40.25	33.0	68	45	102	231	46	78
1130	1994	5	29	14	11	51	6.2	6.2	6.50	25	94.17	20.45	49.1	220	32	-8	316	86	-122
1135	1994	6	29	18	22	36	5.8	5.5	7.72	24	93.68	32.57	15.0	9	40	-105	208	51	-78
1136	1994	6	30	0	48	32	4.9	4.5	4.26	23	93.76	32.53	15.0	346	38	-118	200	57	-70
